name,year,path,geometry,bounds
USGS_LPC_IL_FordIroquoisLivingston_L1_2014_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_FordIroquoisLivingston_L1_2014_LAS_2017/ept.json,"POLYGON ((-89.00522208100764 40.74659479460139, -89.00522208100764 41.11442497530241, -88.51835316332054 41.11442497530241, -88.51835316332054 40.74659479460139, -89.00522208100764 40.74659479460139))","[-9908016, 4975036, -26434, -9853818, 5029234, 27764]"
USGS_LPC_IL_FordIroquoisLivingston_L3_2014_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_FordIroquoisLivingston_L3_2014_LAS_2017/ept.json,"POLYGON ((-88.48661568433261 40.3948102935288, -88.48661568433261 41.00980495459421, -87.67538308385562 41.00980495459421, -87.67538308385562 40.3948102935288, -88.48661568433261 40.3948102935288))","[-9850285, 4923482, -44586, -9759979, 5013788, 45720]"
USGS_LPC_IL_FordIroquoisLivingston_L4_2014_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_FordIroquoisLivingston_L4_2014_LAS_2017/ept.json,"POLYGON ((-88.07818765725482 40.47715257105414, -88.07818765725482 41.01439394953591, -87.36905757197086 41.01439394953591, -87.36905757197086 40.47715257105414, -88.07818765725482 40.47715257105414))","[-9804819, 4935525, -38892, -9725879, 5014465, 40048]"
USGS_LPC_IL_FranklinCo_2014_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_FranklinCo_2014_LAS_2018/ept.json,"POLYGON ((-89.1977849453115 37.79157466477761, -89.1977849453115 38.18833851793325, -88.69435109378524 38.18833851793325, -88.69435109378524 37.79157466477761, -89.1977849453115 37.79157466477761))","[-9929452, 4550024, -27337, -9873410, 4606066, 28705]"
USGS_LPC_IL_GrnMacMont_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_GrnMacMont_2017_LAS_2018/ept.json,"POLYGON ((-90.62872034453834 38.68076842044398, -90.62872034453834 39.84189209641372, -89.12901891031215 39.84189209641372, -89.12901891031215 38.68076842044398, -90.62872034453834 38.68076842044398))","[-10088743, 4676047, -82162, -9921797, 4842993, 84784]"
USGS_LPC_IL_HancockCo_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_HancockCo_2017_LAS_2018/ept.json,"POLYGON ((-91.51573482238364 40.180816940654, -91.51573482238364 40.65301233488537, -90.89551998392183 40.65301233488537, -90.89551998392183 40.180816940654, -91.51573482238364 40.180816940654))","[-10187485, 4892253, -34309, -10118443, 4961295, 34733]"
USGS_LPC_IL_Hardin_2014_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Hardin_2014_LAS_2017/ept.json,"POLYGON ((-88.41705913188322 37.35650377236713, -88.41705913188322 37.64660116924149, -88.05139091232954 37.64660116924149, -88.05139091232954 37.35650377236713, -88.41705913188322 37.35650377236713))","[-9842542, 4488916, -20015, -9801836, 4529622, 20691]"
USGS_LPC_IL_JacksonCo_2015_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_JacksonCo_2015_LAS_2018/ept.json,"POLYGON ((-89.70496477157255 37.51775510833127, -89.70496477157255 37.98182774020924, -89.1180414975402 37.98182774020924, -89.1180414975402 37.51775510833127, -89.70496477157255 37.51775510833127))","[-9985911, 4511523, -32002, -9920575, 4576859, 33334]"
USGS_LPC_IL_Jasper_2014_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Jasper_2014_LAS_2017/ept.json,"POLYGON ((-88.37725478164388 38.83603406957949, -88.37725478164388 39.18213131161247, -87.93185209747175 39.18213131161247, -87.93185209747175 38.83603406957949, -88.37725478164388 38.83603406957949))","[-9838111, 4698212, -24602, -9788529, 4747794, 24980]"
USGS_LPC_IL_JeffersonCo_2015_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_JeffersonCo_2015_LAS_2016/ept.json,"POLYGON ((-89.15690261673122 38.11567695637547, -89.15690261673122 38.4823810901314, -88.68963493854362 38.4823810901314, -88.68963493854362 38.11567695637547, -89.15690261673122 38.11567695637547))","[-9924901, 4595780, -25401, -9872885, 4647796, 26615]"
USGS_LPC_IL_JoDaviessCo_2008_LAS_2015,2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_JoDaviessCo_2008_LAS_2015/ept.json,"POLYGON ((-90.65831084999722 42.06994746075487, -90.65831084999722 42.62331382724442, -89.90958302698928 42.62331382724442, -89.90958302698928 42.06994746075487, -90.65831084999722 42.06994746075487))","[-10092037, 5171463, -41501, -10008689, 5254811, 41847]"
USGS_LPC_IL_LaSalle_B1_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LaSalle_B1_2017_LAS_2019/ept.json,"POLYGON ((-89.34757003578559 40.92483393290186, -89.34757003578559 41.63229383603373, -88.4061715506397 41.63229383603373, -88.4061715506397 40.92483393290186, -89.34757003578559 40.92483393290186))","[-9946126, 5001261, -54631, -9841330, 5106057, 50165]"
USGS_LPC_IL_LaSalle_B2_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LaSalle_B2_2017_LAS_2019/ept.json,"POLYGON ((-89.2920092354628 41.10734538256696, -89.2920092354628 42.15456017477053, -87.89088892051589 42.15456017477053, -87.89088892051589 41.10734538256696, -89.2920092354628 41.10734538256696))","[-9939941, 5028188, -79934, -9783969, 5184160, 76038]"
USGS_LPC_IL_LeeCo_2008_LAS_2015,2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LeeCo_2008_LAS_2015/ept.json,"POLYGON ((-89.64246897725636 41.48389356424966, -89.64246897725636 42.0143550264716, -88.93145242987575 42.0143550264716, -88.93145242987575 41.48389356424966, -89.64246897725636 41.48389356424966))","[-9978954, 5083980, -39506, -9899804, 5163130, 39644]"
USGS_LPC_IL_LoganCo_2013_LAS_2015,2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LoganCo_2013_LAS_2015/ept.json,"POLYGON ((-89.64153472936086 39.91590267161251, -89.64153472936086 40.32607932910611, -89.10513270690741 40.32607932910611, -89.10513270690741 39.91590267161251, -89.64153472936086 39.91590267161251))","[-9978850, 4853729, -29466, -9919138, 4913441, 30246]"
USGS_LPC_IL_MadisonCo_2014_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_MadisonCo_2014_LAS_2016/ept.json,"POLYGON ((-90.29543639097714 38.54082851569126, -90.29543639097714 39.10215513128473, -89.57495160050193 39.10215513128473, -89.57495160050193 38.54082851569126, -90.29543639097714 38.54082851569126))","[-10051642, 4656111, -39687, -9971438, 4736315, 40517]"
USGS_LPC_IL_PerryCo_2015_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_PerryCo_2015_LAS_2019/ept.json,"POLYGON ((-89.63468058374303 37.87924359738508, -89.63468058374303 38.30428706826937, -89.09461343493037 38.30428706826937, -89.09461343493037 37.87924359738508, -89.63468058374303 37.87924359738508))","[-9978087, 4562381, -29400, -9917967, 4622501, 30720]"
USGS_LPC_IL_Pike_ScottCo_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Pike_ScottCo_2015_LAS_2017/ept.json,"POLYGON ((-91.3779332577997 39.20315011459112, -91.3779332577997 40.03584812775254, -90.29690064489026 40.03584812775254, -90.29690064489026 39.20315011459112, -91.3779332577997 39.20315011459112))","[-10172145, 4750813, -59909, -10051805, 4871153, 60431]"
USGS_LPC_IL_Pope_2014_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Pope_2014_LAS_2017/ept.json,"POLYGON ((-88.9073685971085 37.04008074720204, -88.9073685971085 37.61144851748565, -88.18884213395266 37.61144851748565, -88.18884213395266 37.04008074720204, -88.9073685971085 37.04008074720204))","[-9897123, 4444695, -39603, -9817137, 4524681, 40383]"
USGS_LPC_IL_Twelve_Counties_McHenry_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Twelve_Counties_McHenry_LAS_2016/ept.json,"POLYGON ((-88.70983804928346 42.13163387218965, -88.70983804928346 42.51103450022472, -88.19670239268871 42.51103450022472, -88.19670239268871 42.13163387218965, -88.70983804928346 42.13163387218965))","[-9875134, 5180718, -27952, -9818012, 5237840, 29170]"
USGS_LPC_IL_WashingtonCo_2015_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_WashingtonCo_2015_LAS_2016/ept.json,"POLYGON ((-89.71977799060767 38.1319095225461, -89.71977799060767 38.59929167006847, -89.12367393437164 38.59929167006847, -89.12367393437164 38.1319095225461, -89.71977799060767 38.1319095225461))","[-9987560, 4598077, -32582, -9921202, 4664435, 33776]"
USGS_LPC_IL_WestCentral_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_WestCentral_2017_LAS_2019/ept.json,"POLYGON ((-90.91812159647027 39.32381495694744, -90.91812159647027 40.62801617580396, -89.21611956026038 40.62801617580396, -89.21611956026038 39.32381495694744, -90.91812159647027 39.32381495694744))","[-10120959.0, 4768162.0, -94477.0, -9931493.0, 4957628.0, 94989.0]"
USGS_LPC_IL_WhitesideCO_2009_LAS_2015,2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_WhitesideCO_2009_LAS_2015/ept.json,"POLYGON ((-90.25682680006568 41.51819899762445, -90.25682680006568 41.99513687938078, -89.61747784605214 41.99513687938078, -89.61747784605214 41.51819899762445, -90.25682680006568 41.51819899762445))","[-10047344, 5089079, -35059, -9976172, 5160251, 36113]"
USGS_LPC_IN_Central_Hamilton_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Central_Hamilton_2017_LAS_2019/ept.json,"POLYGON ((-86.25148149330346 39.92112506383874, -86.25148149330346 40.22441193466882, -85.85514478994993 40.22441193466882, -85.85514478994993 39.92112506383874, -86.25148149330346 39.92112506383874))","[-9601471, 4854487, -21551, -9557351, 4898607, 22569]"
USGS_LPC_IN_Central_MarionCo_2016_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Central_MarionCo_2016_LAS_2018/ept.json,"POLYGON ((-86.35484164989424 39.60994918735138, -86.35484164989424 39.9515764893322, -85.91030134839487 39.9515764893322, -85.91030134839487 39.60994918735138, -86.35484164989424 39.60994918735138))","[-9612977, 4809422, -24316, -9563491, 4858908, 25170]"
USGS_LPC_IN_Central_Wayne_2016_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Central_Wayne_2016_LAS_2019/ept.json,"POLYGON ((-85.2329177252517 39.69446088119504, -85.2329177252517 40.02444364896756, -84.80303792918913 40.02444364896756, -84.80303792918913 39.69446088119504, -85.2329177252517 39.69446088119504))","[-9488085, 4821641, -23560, -9440231, 4869495, 24294]"
USGS_LPC_IN_ET_B5_Allen_2012__LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Allen_2012__LAS_2016/ept.json,"POLYGON ((-85.35225891074697 40.88538059819806, -85.35225891074697 41.30230256365723, -84.7990404261748 41.30230256365723, -84.7990404261748 40.88538059819806, -85.35225891074697 40.88538059819806))","[-9501370, 4995450, -30269, -9439786, 5057034, 31315]"
USGS_LPC_IN_ET_B5_Dekalb_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Dekalb_2012_LAS_2016/ept.json,"POLYGON ((-85.20506995144399 41.24382101368478, -85.20506995144399 41.54784754579291, -84.79978602786063 41.54784754579291, -84.79978602786063 41.24382101368478, -85.20506995144399 41.24382101368478))","[-9484985, 5048372, -22039, -9439869, 5093488, 23077]"
USGS_LPC_IN_ET_B5_LaGrange_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_LaGrange_2012_LAS_2016/ept.json,"POLYGON ((-85.67798803276871 41.45862550830985, -85.67798803276871 41.82845920711411, -85.18308817644159 41.82845920711411, -85.18308817644159 41.45862550830985, -85.67798803276871 41.45862550830985))","[-9537630, 5080226, -26997, -9482538, 5135318, 28095]"
USGS_LPC_IN_ET_B5_Noble_2012__LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Noble_2012__LAS_2016/ept.json,"POLYGON ((-85.65970731673687 41.2192501683719, -85.65970731673687 41.57547993423324, -85.18482192493992 41.57547993423324, -85.18482192493992 41.2192501683719, -85.65970731673687 41.2192501683719))","[-9535595, 5044735, -25902, -9482731, 5097599, 26962]"
USGS_LPC_IN_ET_B5_Steuben_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Steuben_2012_LAS_2016/ept.json,"POLYGON ((-85.20321942195871 41.49203593724632, -85.20321942195871 41.79279836848682, -84.80075620836747 41.79279836848682, -84.80075620836747 41.49203593724632, -85.20321942195871 41.49203593724632))","[-9484779, 5085190, -21887, -9439977, 5129992, 22915]"
USGS_LPC_IN_ET_B5_Whitley_2012__LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Whitley_2012__LAS_2016/ept.json,"POLYGON ((-85.69678078851248 40.99950058141962, -85.69678078851248 41.3019111505113, -85.29516199128834 41.3019111505113, -85.29516199128834 40.99950058141962, -85.69678078851248 40.99950058141962))","[-9539722, 5012268, -21755, -9495014, 5056976, 22953]"
USGS_LPC_IN_ET_B6_Adams_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Adams_2012_LAS_2016/ept.json,"POLYGON ((-85.18665448811954 40.55792663766678, -85.18665448811954 40.92989713731239, -84.69568925273686 40.92989713731239, -84.69568925273686 40.55792663766678, -85.18665448811954 40.55792663766678))","[-9482935, 4947353, -26795, -9428281, 5002007, 27859]"
USGS_LPC_IN_ET_B6_Blackford_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Blackford_2012_LAS_2016/ept.json,"POLYGON ((-85.46294932005617 40.3676918028394, -85.46294932005617 40.57437272534214, -85.19126284552708 40.57437272534214, -85.19126284552708 40.3676918028394, -85.46294932005617 40.3676918028394))","[-9513692, 4919519, -14491, -9483448, 4949763, 15753]"
USGS_LPC_IN_ET_B6_Delaware_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Delaware_2012_LAS_2017/ept.json,"POLYGON ((-85.60703909162895 40.06581534213335, -85.60703909162895 40.38239174924355, -85.19241268909074 40.38239174924355, -85.19241268909074 40.06581534213335, -85.60703909162895 40.06581534213335))","[-9529732, 4875511, -22495, -9483576, 4921667, 23661]"
USGS_LPC_IN_ET_B6_Grant_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Grant_2012_LAS_2016/ept.json,"POLYGON ((-85.87602163715286 40.34170584432481, -85.87602163715286 40.68349674375106, -85.4264507700624 40.68349674375106, -85.4264507700624 40.34170584432481, -85.87602163715286 40.34170584432481))","[-9559675, 4915723, -24424, -9509629, 4965769, 25622]"
USGS_LPC_IN_ET_B6_Hamilton_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Hamilton_2012_LAS_2017/ept.json,"POLYGON ((-86.26047362929749 39.91426284097387, -86.26047362929749 40.23128412909001, -85.84618858656725 40.23128412909001, -85.84618858656725 39.91426284097387, -86.26047362929749 39.91426284097387))","[-9602472, 4853491, -22478, -9556354, 4899609, 23640]"
USGS_LPC_IN_ET_B6_Huntington_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Huntington_2012_LAS_2016/ept.json,"POLYGON ((-85.7335488330915 40.64263191958921, -85.7335488330915 41.01372290523642, -85.24312258687929 41.01372290523642, -85.24312258687929 40.64263191958921, -85.7335488330915 40.64263191958921))","[-9543815, 4959772, -26688, -9489221, 5014366, 27906]"
USGS_LPC_IN_ET_B6_Jay_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Jay_2012_LAS_2016/ept.json,"POLYGON ((-85.22959395870045 40.27712205924009, -85.22959395870045 40.60509764966649, -84.79865415060263 40.60509764966649, -84.79865415060263 40.27712205924009, -85.22959395870045 40.27712205924009))","[-9487715, 4906295, -23443, -9439743, 4954267, 24529]"
USGS_LPC_IN_ET_B6_Madison_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Madison_2012_LAS_2017/ept.json,"POLYGON ((-86.01906037984321 39.92926100527861, -86.01906037984321 40.38241227765233, -85.42615432601865 40.38241227765233, -85.42615432601865 39.92926100527861, -86.01906037984321 39.92926100527861))","[-9575598, 4855668, -32896, -9509596, 4921670, 33106]"
USGS_LPC_IN_ET_B6_Randolph_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Randolph_2012_LAS_2017/ept.json,"POLYGON ((-85.23143550503289 39.98904874111375, -85.23143550503289 40.3187784111029, -84.80002857298733 40.3187784111029, -84.80002857298733 39.98904874111375, -85.23143550503289 39.98904874111375))","[-9487920, 4864351, -23416, -9439896, 4912375, 24608]"
USGS_LPC_IN_ET_B6_Wells_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Wells_2012_LAS_2016/ept.json,"POLYGON ((-85.50748779184282 40.5592506631652, -85.50748779184282 40.93090158751146, -85.01693578149083 40.93090158751146, -85.01693578149083 40.5592506631652, -85.50748779184282 40.5592506631652))","[-9518650, 4947547, -26746, -9464042, 5002155, 27862]"
USGS_LPC_IN_ET_B7_Decatur_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Decatur_2012_LAS_2016/ept.json,"POLYGON ((-85.71339063811587 39.11949717001362, -85.71339063811587 39.46276404184282, -85.26985644973469 39.46276404184282, -85.26985644973469 39.11949717001362, -85.71339063811587 39.11949717001362))","[-9541571, 4738803, -24221, -9492197, 4788177, 25153]"
USGS_LPC_IN_ET_B7_Fayette_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Fayette_2012_LAS_2016/ept.json,"POLYGON ((-85.34177557138129 39.51586148911345, -85.34177557138129 39.79163994368484, -84.98358133499148 39.79163994368484, -84.98358133499148 39.51586148911345, -85.34177557138129 39.51586148911345))","[-9500203, 4795836, -19425, -9460329, 4835710, 20449]"
USGS_LPC_IN_ET_B7_Franklin_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Franklin_2012_LAS_2016/ept.json,"POLYGON ((-85.30677720791199 39.20214074310918, -85.30677720791199 39.58465653685592, -84.81180548636215 39.58465653685592, -84.81180548636215 39.20214074310918, -85.30677720791199 39.20214074310918))","[-9496307, 4750668, -27045, -9441207, 4805768, 28055]"
USGS_LPC_IN_ET_B7_Hancock_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Hancock_2012_LAS_2016/ept.json,"POLYGON ((-85.96270007891755 39.67573322281736, -85.96270007891755 39.97683103751618, -85.57063935631642 39.97683103751618, -85.57063935631642 39.67573322281736, -85.96270007891755 39.67573322281736))","[-9569324, 4818932, -21096, -9525680, 4862576, 22548]"
USGS_LPC_IN_ET_B7_Henry_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Henry_2012_LAS_2016/ept.json,"POLYGON ((-85.60650010245847 39.77144732273133, -85.60650010245847 40.08653300946617, -85.19561069150221 40.08653300946617, -85.19561069150221 39.77144732273133, -85.60650010245847 39.77144732273133))","[-9529672, 4832785, -23048, -9483932, 4878525, 22692]"
USGS_LPC_IN_ET_B7_Rush_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Rush_2012_LAS_2016/ept.json,"POLYGON ((-85.68734847802924 39.44839254722593, -85.68734847802924 39.79219903964075, -85.24101154596161 39.79219903964075, -85.24101154596161 39.44839254722593, -85.68734847802924 39.44839254722593))","[-9538672, 4786105, -24345, -9488986, 4835791, 25341]"
USGS_LPC_IN_ET_B7_Shelby_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Shelby_2012_LAS_2016/ept.json,"POLYGON ((-86.03365800321015 39.33882353040188, -86.03365800321015 39.70985260851869, -85.55264610117551 39.70985260851869, -85.55264610117551 39.33882353040188, -86.03365800321015 39.33882353040188))","[-9577223, 4770322, -26045, -9523677, 4823868, 27501]"
USGS_LPC_IN_ET_B7_Union_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Union_2012_LAS_2016/ept.json,"POLYGON ((-85.06862484293907 39.51450318809791, -85.06862484293907 39.73559687360777, -84.78157717705153 39.73559687360777, -84.78157717705153 39.51450318809791, -85.06862484293907 39.51450318809791))","[-9469796, 4795640, -15555, -9437842, 4827594, 16399]"
USGS_LPC_IN_ET_B7_Wayne_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Wayne_2012_LAS_2016/ept.json,"POLYGON ((-85.2329177252517 39.6960230181209, -85.2329177252517 40.02288897041462, -84.80709831427336 40.02288897041462, -84.80709831427336 39.6960230181209, -85.2329177252517 39.6960230181209))","[-9488085, 4821867, -23057, -9440683, 4869269, 24345]"
USGS_LPC_IN_ET_B8_Clark_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Clark_2012_LAS_2016/ept.json,"POLYGON ((-86.00935857477471 38.19528582004408, -86.00935857477471 38.67083086153652, -85.40227710576674 38.67083086153652, -85.40227710576674 38.19528582004408, -86.00935857477471 38.19528582004408))","[-9574518, 4607050, -33381, -9506938, 4674630, 34199]"
USGS_LPC_IN_ET_B8_Dearborn_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Dearborn_2012_LAS_2016/ept.json,"POLYGON ((-85.22981853752148 38.92587949153077, -85.22981853752148 39.31026278359509, -84.73437969202388 39.31026278359509, -84.73437969202388 38.92587949153077, -85.22981853752148 38.92587949153077))","[-9487740, 4711060, -27177, -9432588, 4766212, 27975]"
USGS_LPC_IN_ET_B8_Floyd_2011_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Floyd_2011_LAS_2016/ept.json,"POLYGON ((-86.06176628845026 38.17183601961088, -86.06176628845026 38.43268283374324, -85.72937166702035 38.43268283374324, -85.72937166702035 38.17183601961088, -86.06176628845026 38.17183601961088))","[-9580352, 4603729, -18097, -9543350, 4640731, 18905]"
USGS_LPC_IN_ET_B8_Jefferson_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Jefferson_2012_LAS_2016/ept.json,"POLYGON ((-85.69505602316697 38.55669918044978, -85.69505602316697 38.95407958485244, -85.18547769509733 38.95407958485244, -85.18547769509733 38.55669918044978, -85.69505602316697 38.55669918044978))","[-9539530, 4658370, -27906, -9482804, 4715096, 28820]"
USGS_LPC_IN_ET_B8_Jennings_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Jennings_2012_LAS_2016/ept.json,"POLYGON ((-85.87183548792886 38.80371987745911, -85.87183548792886 39.20177179680996, -85.3596161129239 39.20177179680996, -85.3596161129239 38.80371987745911, -85.87183548792886 38.80371987745911))","[-9559209, 4693595, -28052, -9502189, 4750615, 28968]"
USGS_LPC_IN_ET_B8_Ohio_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Ohio_2012_LAS_2016/ept.json,"POLYGON ((-85.15046136532237 38.84427649478263, -85.15046136532237 39.10093517291263, -84.82033049840844 39.10093517291263, -84.82033049840844 38.84427649478263, -85.15046136532237 38.84427649478263))","[-9478906, 4699390, -18000, -9442156, 4736140, 18750]"
USGS_LPC_IN_ET_B8_RipleyCo_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_RipleyCo_2012_LAS_2016/ept.json,"POLYGON ((-85.51923775575911 38.89954182941662, -85.51923775575911 39.31102733503669, -84.98896224354336 39.31102733503669, -84.98896224354336 38.89954182941662, -85.51923775575911 38.89954182941662))","[-9519958, 4707292, -29076, -9460928, 4766322, 29954]"
USGS_LPC_IN_ET_B8_Scott_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Scott_2012_LAS_2016/ept.json,"POLYGON ((-85.91490970580239 38.55652356145198, -85.91490970580239 38.84498314384678, -85.54528889899856 38.84498314384678, -85.54528889899856 38.55652356145198, -85.91490970580239 38.55652356145198))","[-9564004, 4658345, -20086, -9522858, 4699491, 21060]"
USGS_LPC_IN_ET_B8_Switzerland_2012_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Switzerland_2012_LAS_2016/ept.json,"POLYGON ((-85.22074555315187 38.63590872713045, -85.22074555315187 38.98327400208883, -84.7749655765604 38.98327400208883, -84.7749655765604 38.63590872713045, -85.22074555315187 38.63590872713045))","[-9486730, 4669652, -24362, -9437106, 4719276, 25262]"
USGS_LPC_IN_HendricksCo_2011_LAS_2015,2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_HendricksCo_2011_LAS_2015/ept.json,"POLYGON ((-86.71654829904497 39.59840459114676, -86.71654829904497 39.91509654128905, -86.30459887605345 39.91509654128905, -86.30459887605345 39.59840459114676, -86.71654829904497 39.59840459114676))","[-9653242, 4807754, -22505, -9607384, 4853612, 23353]"
USGS_LPC_IN_Hendricks_2011_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Hendricks_2011_LAS_2016/ept.json,"POLYGON ((-86.71654829904497 39.59840459114676, -86.71654829904497 39.91509654128905, -86.30459887605345 39.91509654128905, -86.30459887605345 39.59840459114676, -86.71654829904497 39.59840459114676))","[-9653242, 4807754, -22505, -9607384, 4853612, 23353]"
